Date,Open,High,Low,Close,Adj Close,Volume
2020-03-20,12.058000,12.474000,11.730000,12.086000,11.031693,45811631
2020-03-23,11.724000,12.016000,11.430000,11.462000,10.462126,26546345
2020-03-24,11.836000,12.034000,11.618000,12.034000,10.984228,24593524
2020-03-25,12.312000,12.348000,11.342000,11.990000,10.944066,25924784
2020-03-26,11.782000,11.972000,11.406000,11.972000,10.927637,22545943
2020-03-27,11.680000,11.954000,11.528000,11.702000,11.244741,19980194
2020-03-30,11.810000,12.016000,11.638000,11.986000,11.517645,16038883
2020-03-31,12.212000,12.228000,11.668000,11.814000,11.352365,19526969
2020-04-01,11.525000,11.855000,11.460000,11.520000,11.069854,16196604
2020-04-02,11.600000,11.890000,11.300000,11.650000,11.194774,16096682
2020-04-03,11.640000,11.720000,11.510000,11.640000,11.185165,10640646
2020-04-06,11.940000,12.225000,11.875000,12.185000,11.708869,14335620
2020-04-07,12.500000,12.665000,12.325000,12.385000,11.901054,15001793
2020-04-08,12.305000,12.485000,12.180000,12.365000,11.881835,12427461
2020-04-09,12.350000,12.440000,12.180000,12.365000,11.881835,13209569
2020-04-14,12.485000,12.580000,12.365000,12.515000,12.025974,12295418
2020-04-15,12.480000,12.555000,12.070000,12.195000,11.718477,13234103
2020-04-16,12.285000,12.385000,12.140000,12.210000,11.732892,10566157
2020-04-17,12.520000,12.735000,12.460000,12.510000,12.021170,17697498
2020-04-20,12.635000,12.695000,12.385000,12.670000,12.174917,9926789
2020-04-21,12.600000,12.605000,12.210000,12.210000,11.732892,13660226
2020-04-22,12.280000,12.580000,12.275000,12.565000,12.074019,10628318
2020-04-23,12.550000,12.710000,12.290000,12.580000,12.088434,12004929
2020-04-24,12.440000,12.845000,12.360000,12.585000,12.093239,14028630
2020-04-27,12.800000,12.980000,12.705000,12.960000,12.453586,13412347
2020-04-28,12.970000,13.040000,12.815000,12.900000,12.395929,12551150
2020-04-29,13.000000,13.440000,12.955000,13.385000,12.861979,15197859
2020-04-30,13.450000,13.560000,13.240000,13.325000,12.804323,19948004
2020-05-04,13.095000,13.155000,12.815000,12.885000,12.381516,17206611
2020-05-05,13.030000,13.150000,12.910000,12.985000,12.477609,11047076
2020-05-06,13.035000,13.090000,12.900000,12.900000,12.395929,9703783
2020-05-07,13.055000,13.315000,12.930000,13.285000,12.765886,14783374
2020-05-08,13.535000,13.705000,13.335000,13.660000,13.126233,13602433
2020-05-11,13.750000,13.750000,13.455000,13.515000,12.986899,9630907
2020-05-12,13.505000,13.840000,13.505000,13.750000,13.212716,11479257
2020-05-13,13.600000,13.800000,13.515000,13.515000,12.986899,13146214
2020-05-14,13.555000,13.780000,13.450000,13.695000,13.159864,16861757
2020-05-15,13.820000,13.920000,13.555000,13.640000,13.107015,13461602
2020-05-18,13.820000,14.005000,13.680000,13.950000,13.404901,14621042
2020-05-19,14.130000,14.165000,13.550000,13.645000,13.111819,18285304
2020-05-20,13.495000,13.760000,13.285000,13.720000,13.183888,13296968
2020-05-21,13.610000,13.745000,13.545000,13.640000,13.107015,6445577
2020-05-22,13.500000,13.690000,13.430000,13.635000,13.102210,7959706
2020-05-25,13.695000,13.830000,13.590000,13.830000,13.289590,5535359
2020-05-26,13.920000,13.940000,13.755000,13.815000,13.275176,11902109
2020-05-27,13.860000,14.215000,13.835000,14.095000,13.544235,14095987
2020-05-28,14.220000,14.470000,14.165000,14.330000,13.770052,12211196
2020-05-29,14.300000,14.375000,14.170000,14.175000,13.621109,16387373
2020-06-02,14.400000,14.680000,14.370000,14.655000,14.082353,15173012
2020-06-03,14.725000,15.145000,14.690000,15.015000,14.428287,17797048
2020-06-04,14.990000,15.250000,14.955000,15.005000,14.418676,15331652
2020-06-05,15.115000,15.275000,15.025000,15.210000,14.615666,18450813
2020-06-08,15.110000,15.325000,15.080000,15.185000,14.591643,12481185
2020-06-09,15.250000,15.380000,14.965000,15.190000,14.596447,14702639
2020-06-10,15.265000,15.275000,15.105000,15.120000,14.529183,11011569
2020-06-11,15.015000,15.055000,14.705000,14.705000,14.130399,14792302
2020-06-12,14.540000,14.730000,14.445000,14.590000,14.019893,13623297
2020-06-15,14.435000,14.725000,14.325000,14.690000,14.115985,11918389
2020-06-16,14.840000,15.285000,14.795000,15.125000,14.533988,16120334
2020-06-17,15.070000,15.350000,15.035000,15.295000,14.697345,13275400
2020-06-18,15.300000,15.375000,15.190000,15.305000,14.706954,15005956
2020-06-19,15.420000,15.575000,15.335000,15.355000,14.755000,32726692
2020-06-22,14.765000,14.845000,14.565000,14.700000,14.700000,12178776
2020-06-23,14.955000,15.155000,14.835000,15.010000,15.010000,17702282
2020-06-24,14.940000,14.985000,14.630000,14.630000,14.630000,14066934
2020-06-25,14.660000,14.795000,14.505000,14.755000,14.755000,9748362
2020-06-26,14.815000,14.895000,14.555000,14.555000,14.555000,10224946
2020-06-29,14.565000,14.820000,14.455000,14.805000,14.805000,12731095
2020-06-30,14.830000,15.000000,14.775000,14.945000,14.945000,12186912
2020-07-01,15.000000,15.000000,14.725000,14.870000,14.870000,8286181
2020-07-02,14.925000,15.190000,14.885000,15.115000,15.115000,11496125
2020-07-03,15.110000,15.165000,14.965000,14.990000,14.990000,6991416
2020-07-06,15.205000,15.265000,14.995000,15.040000,15.040000,10215460
2020-07-07,15.015000,15.055000,14.840000,14.950000,14.950000,11298476
2020-07-08,14.905000,15.080000,14.825000,14.865000,14.865000,8190670
2020-07-09,14.895000,14.970000,14.725000,14.745000,14.745000,9047744
2020-07-10,14.700000,14.920000,14.700000,14.910000,14.910000,7096540
2020-07-13,15.100000,15.165000,14.975000,15.110000,15.110000,8855909
2020-07-14,14.960000,15.330000,14.940000,15.160000,15.160000,12419862
2020-07-15,15.215000,15.245000,15.050000,15.195000,15.195000,10619650
2020-07-16,15.100000,15.360000,15.085000,15.290000,15.290000,8709046
2020-07-17,15.295000,15.335000,15.220000,15.275000,15.275000,8653517
2020-07-20,null,null,null,null,null,null
2020-07-21,15.500000,15.540000,15.405000,15.420000,15.420000,9162609
2020-07-22,15.425000,15.480000,15.205000,15.275000,15.275000,8096387
2020-07-23,15.280000,15.340000,15.200000,15.230000,15.230000,7656147
2020-07-24,15.145000,15.165000,14.870000,14.880000,14.880000,10026278
2020-07-27,14.765000,14.825000,14.655000,14.715000,14.715000,10077612
2020-07-28,14.810000,14.860000,14.605000,14.730000,14.730000,8562256
2020-07-29,14.735000,14.765000,14.635000,14.665000,14.665000,7671141
2020-07-30,14.660000,14.680000,14.205000,14.360000,14.360000,13001102
2020-07-31,14.380000,14.505000,14.165000,14.165000,14.165000,11531047
2020-08-03,14.220000,14.525000,14.110000,14.450000,14.450000,10204841
2020-08-04,14.540000,14.665000,14.440000,14.600000,14.600000,7936595
2020-08-05,14.715000,14.790000,14.560000,14.565000,14.565000,7274996
2020-08-06,14.570000,14.595000,14.390000,14.455000,14.455000,7819169
2020-08-07,14.730000,14.935000,14.700000,14.840000,14.840000,11877875
2020-08-10,14.925000,14.940000,14.665000,14.865000,14.865000,6886295
2020-08-11,14.915000,15.200000,14.915000,14.985000,14.985000,9610756
2020-08-12,15.025000,15.210000,14.990000,15.110000,15.110000,9233900
2020-08-13,15.330000,15.595000,15.220000,15.310000,15.310000,12519252
2020-08-14,15.315000,15.415000,15.130000,15.340000,15.340000,10659680
2020-08-17,15.345000,15.450000,15.075000,15.155000,15.155000,8819578
2020-08-18,15.100000,15.255000,14.990000,15.000000,15.000000,7681688
2020-08-19,15.000000,15.200000,14.965000,15.170000,15.170000,6026527
2020-08-20,15.085000,15.110000,14.855000,14.955000,14.955000,8013976
2020-08-21,14.965000,15.020000,14.755000,14.840000,14.840000,8366119
2020-08-24,14.935000,15.170000,14.920000,15.165000,15.165000,7958425
2020-08-25,15.200000,15.375000,15.165000,15.165000,15.165000,8125400
2020-08-26,15.130000,15.195000,15.070000,15.140000,15.140000,5411785
2020-08-27,15.170000,15.190000,15.000000,15.140000,15.140000,6725044
2020-08-28,15.265000,15.265000,14.950000,14.980000,14.980000,7548009
2020-08-31,15.040000,15.070000,14.745000,14.750000,14.750000,8385408
2020-09-01,14.875000,14.965000,14.630000,14.630000,14.630000,9959420
2020-09-02,14.885000,15.445000,14.835000,15.395000,15.395000,20189595
2020-09-03,15.455000,15.725000,15.205000,15.270000,15.270000,12820728
2020-09-04,15.200000,15.295000,14.950000,14.975000,14.975000,11955368
2020-09-07,15.085000,15.250000,14.960000,15.175000,15.175000,7343394
2020-09-08,15.165000,15.290000,14.925000,14.985000,14.985000,10104904
2020-09-09,15.035000,15.510000,15.020000,15.405000,15.405000,12194552
2020-09-10,15.400000,15.425000,15.265000,15.355000,15.355000,7060928
2020-09-11,15.400000,15.435000,15.205000,15.300000,15.300000,7467374
2020-09-14,15.400000,15.440000,15.205000,15.245000,15.245000,5829679
2020-09-15,15.255000,15.300000,15.150000,15.250000,15.250000,10129340
2020-09-16,15.280000,15.330000,15.140000,15.230000,15.230000,10880753
2020-09-17,15.035000,15.250000,14.995000,15.190000,15.190000,7163913
2020-09-18,null,null,null,null,null,null
2020-09-21,14.940000,14.965000,14.415000,14.500000,14.500000,17928604
2020-09-22,14.520000,14.620000,14.450000,14.455000,14.455000,9261904
2020-09-23,14.565000,14.640000,14.390000,14.390000,14.390000,6749867
2020-09-24,14.270000,14.505000,14.200000,14.320000,14.320000,8006391
2020-09-25,14.365000,14.440000,14.105000,14.190000,14.190000,11500439
2020-09-28,14.395000,14.410000,14.255000,14.340000,14.340000,8891027
2020-09-29,14.335000,14.385000,14.235000,14.275000,14.275000,7244736
2020-09-30,14.205000,14.515000,14.205000,14.290000,14.290000,13679168
2020-10-01,14.500000,14.690000,14.415000,14.470000,14.470000,10079675
2020-10-02,14.390000,14.620000,14.305000,14.510000,14.510000,8112644
2020-10-05,14.620000,14.835000,14.600000,14.690000,14.690000,8074685
2020-10-06,14.815000,14.890000,14.685000,14.700000,14.700000,7208707
2020-10-07,14.695000,14.710000,14.380000,14.465000,14.465000,9827930
2020-10-08,14.535000,14.635000,14.450000,14.450000,14.450000,8182334
2020-10-09,14.440000,14.445000,14.265000,14.395000,14.395000,9173480
2020-10-12,14.360000,14.490000,14.355000,14.490000,14.490000,7255979
2020-10-13,14.510000,14.625000,14.460000,14.535000,14.535000,6416983
2020-10-14,14.555000,14.675000,14.475000,14.475000,14.475000,7921554
2020-10-15,14.245000,14.275000,13.955000,14.020000,14.020000,14452672
2020-10-16,14.070000,14.100000,13.875000,14.040000,14.040000,12412963
2020-10-19,14.075000,14.250000,13.945000,13.950000,13.950000,7080615
2020-10-20,13.900000,13.935000,13.670000,13.680000,13.680000,11136709
2020-10-21,13.750000,13.795000,13.440000,13.480000,13.480000,9241325
2020-10-22,13.400000,13.505000,13.185000,13.425000,13.425000,9344198
2020-10-23,13.360000,13.605000,13.355000,13.465000,13.465000,7798365
2020-10-26,13.440000,13.485000,13.235000,13.250000,13.250000,8814403
2020-10-27,13.250000,13.265000,13.000000,13.070000,13.070000,13191954
2020-10-28,12.920000,12.920000,12.585000,12.815000,12.815000,19446164
2020-10-29,12.790000,13.270000,12.760000,13.135000,13.135000,17025751
2020-10-30,13.000000,13.125000,12.960000,13.070000,13.070000,11091937
2020-11-02,13.220000,13.415000,13.095000,13.375000,13.375000,10294207
2020-11-03,13.430000,13.535000,13.335000,13.535000,13.535000,10142028
2020-11-04,13.345000,13.720000,13.250000,13.710000,13.710000,11992299
2020-11-05,13.880000,13.955000,13.810000,13.905000,13.905000,13767486
2020-11-06,14.250000,14.430000,14.125000,14.175000,14.175000,19290745
2020-11-09,14.485000,14.900000,14.255000,14.690000,14.690000,25717259
2020-11-10,14.505000,14.885000,14.445000,14.775000,14.775000,17141846
2020-11-11,14.890000,15.175000,14.835000,14.985000,14.985000,14080502
2020-11-12,15.045000,15.185000,14.900000,15.040000,15.040000,14731897
2020-11-13,14.980000,15.000000,14.795000,14.915000,14.915000,11292526
2020-11-16,15.010000,15.050000,14.820000,14.820000,14.820000,9490351
2020-11-17,14.915000,14.960000,14.790000,14.960000,14.960000,8947524
2020-11-18,14.930000,14.960000,14.845000,14.915000,14.915000,7046827
2020-11-19,14.780000,14.875000,14.675000,14.850000,14.850000,10443379
2020-11-20,14.790000,14.980000,14.780000,14.865000,14.865000,10450269
2020-11-23,14.905000,14.970000,14.760000,14.760000,14.760000,7777873
2020-11-24,14.900000,14.960000,14.745000,14.845000,14.845000,7589731
2020-11-25,14.975000,15.180000,14.910000,15.095000,15.095000,13010781
2020-11-26,15.125000,15.175000,15.060000,15.125000,15.125000,5530536
2020-11-27,15.080000,15.255000,15.055000,15.155000,15.155000,9138149
2020-11-30,15.170000,15.375000,15.075000,15.115000,15.115000,14645176
2020-12-01,15.210000,15.275000,15.115000,15.130000,15.130000,7820804
2020-12-02,15.125000,15.240000,15.100000,15.140000,15.140000,8042324
2020-12-03,15.150000,15.210000,15.000000,15.040000,15.040000,6733759
2020-12-04,15.080000,15.265000,15.050000,15.210000,15.210000,8341577
2020-12-07,15.180000,15.215000,15.090000,15.175000,15.175000,5106783
2020-12-08,15.190000,15.195000,15.055000,15.110000,15.110000,7259399
2020-12-09,15.190000,15.205000,15.045000,15.055000,15.055000,8447084
2020-12-10,15.025000,15.100000,14.875000,14.990000,14.990000,9436390
2020-12-11,14.930000,14.945000,14.585000,14.680000,14.680000,11591760
2020-12-14,14.820000,14.965000,14.745000,14.790000,14.790000,8199908
2020-12-15,14.845000,14.985000,14.745000,14.840000,14.840000,9294506
2020-12-16,14.910000,15.060000,14.880000,15.025000,15.025000,9889293
2020-12-17,15.140000,15.200000,15.025000,15.035000,15.035000,12143150
2020-12-18,15.040000,15.225000,15.020000,15.095000,15.095000,24855032
2020-12-21,15.020000,15.025000,14.525000,14.640000,14.640000,14077044
2020-12-22,14.750000,14.775000,14.600000,14.640000,14.640000,10850541
2020-12-23,14.635000,14.820000,14.620000,14.800000,14.800000,6303089
