Date,Open,High,Low,Close,Adj Close,Volume
2020-02-10,10115.560547,9784.563477,10165.763672,9856.615234,9856.615234,0
2020-02-11,9855.886719,9729.338867,10210.051758,10208.237305,10208.237305,0
2020-02-12,10202.384766,10202.384766,10393.617188,10326.055664,10326.055664,0
2020-02-13,10323.955078,10116.164063,10457.625977,10214.379883,10214.379883,0
2020-02-14,10211.552734,10125.536133,10321.994141,10312.117188,10312.117188,0
2020-02-17,9936.565430,9507.637695,9938.816406,9690.138672,9690.138672,0
2020-02-18,9691.227539,9632.379883,10161.930664,10141.998047,10141.998047,0
2020-02-19,10143.798828,9611.225586,10191.674805,9633.381836,9633.381836,0
2020-02-20,9629.328125,9507.899414,9643.219727,9608.473633,9608.473633,0
2020-02-21,9611.780273,9589.741211,9723.010742,9686.440430,9686.440430,0
2020-02-24,9921.580078,9537.043945,9951.744141,9650.171875,9650.171875,0
2020-02-25,9651.317383,9305.017578,9652.733398,9341.708984,9341.708984,0
2020-02-26,9338.289063,8704.424805,9354.782227,8820.520508,8820.520508,0
2020-02-27,8825.096680,8577.197266,8932.894531,8784.490234,8784.490234,0
2020-02-28,8788.728516,8492.929688,8890.453125,8672.455078,8672.455078,0
2020-03-02,8563.264648,8532.633789,8921.306641,8869.666992,8869.666992,0
2020-03-03,8865.389648,8704.993164,8901.595703,8787.786133,8787.786133,0
2020-03-04,8788.542969,8712.432617,8843.367188,8755.249023,8755.249023,0
2020-03-05,8760.288086,8757.256836,9142.054688,9078.759766,9078.759766,0
2020-03-06,9078.306641,9032.077148,9167.693359,9122.547852,9122.547852,0
2020-03-09,8111.148926,7690.095215,8177.791504,7923.647949,7923.647949,0
2020-03-10,7922.146973,7814.764648,8136.947754,7909.727539,7909.727539,0
2020-03-11,7910.090820,7642.811523,7950.813477,7911.429688,7911.429688,0
2020-03-12,7913.615234,4860.354980,7929.113281,4970.786621,4970.786621,0
2020-03-13,5017.831055,4106.980469,5838.113770,5563.706543,5563.706543,0
2020-03-16,5385.229492,4575.358887,5385.229492,5014.479492,5014.479492,0
2020-03-17,5002.579102,4981.908203,5371.348145,5225.629883,5225.629883,0
2020-03-18,5227.112793,5069.335938,5331.834961,5238.437988,5238.437988,0
2020-03-19,5245.416992,5236.967285,6329.734863,6191.191406,6191.191406,0
2020-03-20,6191.655273,5865.780273,6844.261230,6198.778809,6198.778809,0
2020-03-23,5831.376465,5785.004883,6443.934570,6416.314941,6416.314941,0
2020-03-24,6436.642578,6411.065918,6789.022949,6734.804688,6734.804688,0
2020-03-25,6738.717285,6536.926270,6892.511719,6681.062500,6681.062500,0
2020-03-26,6675.170898,6590.962891,6735.462891,6716.439941,6716.439941,0
2020-03-27,6719.386719,6466.703125,6793.838379,6469.799316,6469.799316,0
2020-03-30,5925.539551,5903.232910,6517.197266,6429.842773,6429.842773,0
2020-03-31,6430.607422,6374.160645,6504.513672,6438.644531,6438.644531,0
2020-04-01,6437.317871,6202.373535,6612.576172,6606.778809,6606.778809,0
2020-04-02,6606.778809,6595.918945,7088.247070,6793.625977,6793.625977,0
2020-04-03,6797.398438,6673.335938,7003.223145,6733.385254,6733.385254,0
2020-04-06,6788.050781,6782.889160,7271.780762,7271.780762,7271.780762,0
2020-04-07,7273.642578,7136.714844,7427.941895,7176.412109,7176.412109,0
2020-04-08,7179.281738,7153.305664,7356.224121,7334.099121,7334.099121,0
2020-04-09,7337.968750,7179.096191,7341.448730,7302.089844,7302.089844,0
2020-04-10,7303.817383,6802.476074,7303.817383,6865.491211,6865.491211,0
2020-04-13,6965.617188,6668.258301,6965.617188,6845.039063,6845.039063,0
2020-04-14,6843.282715,6793.820313,6958.554688,6842.426270,6842.426270,0
2020-04-15,6845.559570,6633.402344,6928.662109,6642.108887,6642.108887,0
2020-04-16,6640.454590,6555.502930,7134.449219,7116.804688,7116.804688,0
2020-04-17,7116.551270,7050.331543,7167.184570,7096.184082,7096.184082,0
2020-04-20,7186.871582,6835.503418,7240.291016,6881.957520,6881.957520,0
2020-04-21,6879.783691,6834.442871,6934.552734,6880.323730,6880.323730,0
2020-04-22,6879.438477,6867.783203,7145.863770,7117.209473,7117.209473,0
2020-04-23,7121.305176,7081.596191,7491.787598,7429.723633,7429.723633,0
2020-04-24,7434.181641,7434.181641,7574.196777,7550.902344,7550.902344,0
2020-04-27,7679.417480,7679.417480,7795.599121,7795.599121,7795.599121,0
2020-04-28,7796.972656,7730.807129,7814.526367,7807.059082,7807.059082,0
2020-04-29,7806.711426,7786.051758,8871.752930,8801.035156,8801.035156,0
2020-04-30,8797.666992,8533.252930,9440.651367,8658.555664,8658.555664,0
2020-05-01,8672.778320,8667.764648,9048.021484,8864.768555,8864.768555,0
2020-05-04,8895.745117,8645.022461,8956.905273,8912.655273,8912.655273,0
2020-05-05,8912.831055,8856.823242,9062.412109,9003.072266,9003.072266,0
2020-05-06,9007.443359,8966.704102,9411.463867,9268.759766,9268.759766,0
2020-05-07,9261.891602,9138.320313,9992.666016,9951.515625,9951.515625,0
2020-05-08,9936.160156,9767.170898,9996.741211,9842.665039,9842.665039,0
2020-05-11,8755.532227,8374.325195,9033.472656,8601.794922,8601.794922,0
2020-05-12,8610.386719,8569.641602,8949.899414,8804.475586,8804.475586,0
2020-05-13,8805.390625,8805.390625,9317.875977,9269.988281,9269.988281,0
2020-05-14,9271.329102,9255.034180,9793.264648,9733.724609,9733.724609,0
2020-05-15,9734.292969,9261.394531,9755.831055,9328.192383,9328.192383,0
2020-05-18,9675.700195,9570.358398,9906.031250,9726.576172,9726.576172,0
2020-05-19,9727.068359,9539.626953,9836.042969,9729.036133,9729.036133,0
2020-05-20,9725.328125,9447.197266,9804.795898,9522.984375,9522.984375,0
2020-05-21,9522.739258,8869.934570,9555.241211,9081.761719,9081.761719,0
2020-05-22,9080.334961,9008.635742,9232.937500,9182.576172,9182.576172,0
2020-05-25,8786.111328,8719.665039,8951.004883,8906.932617,8906.932617,0
2020-05-26,8909.583008,8757.295898,8991.964844,8835.053711,8835.053711,0
2020-05-27,8837.380859,8834.156250,9203.323242,9181.016602,9181.016602,0
2020-05-28,9184.946289,9148.460938,9546.321289,9525.750977,9525.750977,0
2020-05-29,9528.356445,9379.340820,9573.666016,9439.126953,9439.126953,0
2020-06-01,9463.603516,9450.902344,10199.564453,10167.271484,10167.271484,0
2020-06-02,10162.973633,9460.567383,10182.344727,9529.799805,9529.799805,0
2020-06-03,9533.760742,9471.849609,9682.857422,9656.713867,9656.713867,0
2020-06-04,9655.855469,9525.242188,9887.607422,9800.634766,9800.634766,0
2020-06-05,9800.212891,9663.216797,9869.232422,9665.534180,9665.534180,0
2020-06-08,9760.058594,9675.886719,9782.304688,9771.494141,9771.494141,0
2020-06-09,9774.359375,9664.720703,9836.372070,9795.701172,9795.701172,0
2020-06-10,9794.118164,9728.289063,9908.897461,9870.089844,9870.089844,0
2020-06-11,9870.080078,9263.067383,9938.292969,9321.784180,9321.784180,0
2020-06-12,9320.689453,9285.852539,9540.463867,9480.847656,9480.847656,0
2020-06-15,9386.031250,8990.178711,9504.863281,9450.706055,9450.706055,0
2020-06-16,9454.261719,9400.449219,9579.433594,9538.025391,9538.025391,0
2020-06-17,9533.788086,9327.339844,9540.418945,9480.253906,9480.253906,0
2020-06-18,9481.567383,9328.392578,9482.780273,9411.844727,9411.844727,0
2020-06-19,9410.294922,9274.295898,9440.874023,9288.017578,9288.017578,0
2020-06-22,9300.915039,9296.868164,9655.072266,9648.719727,9648.719727,0
2020-06-23,9644.075195,9547.250977,9670.543945,9629.662109,9629.662109,0
2020-06-24,9632.148438,9278.236328,9680.364258,9313.614258,9313.614258,0
2020-06-25,9314.126953,9095.324219,9340.164063,9264.809570,9264.809570,0
2020-06-26,9260.991211,9101.740234,9310.518555,9162.920898,9162.920898,0
2020-06-29,9140.032227,9041.877930,9237.576172,9190.855469,9190.855469,0
2020-06-30,9185.579102,9084.838867,9217.838867,9137.995117,9137.995117,0
2020-07-01,9145.984375,9104.731445,9309.755859,9228.327148,9228.327148,0
2020-07-02,9231.138672,9036.623047,9274.966797,9123.413086,9123.413086,0
2020-07-03,9124.844727,9058.791992,9202.340820,9087.307617,9087.307617,0
2020-07-06,9072.854492,9058.668945,9375.471680,9375.471680,9375.471680,0
2020-07-07,9349.158203,9201.816406,9360.614258,9252.277344,9252.277344,0
2020-07-08,9253.021484,9249.496094,9450.339844,9428.332031,9428.332031,0
2020-07-09,9427.994141,9235.000977,9431.381836,9277.969727,9277.969727,0
2020-07-10,9273.358398,9118.005859,9287.474609,9278.804688,9278.804688,0
2020-07-13,9277.204102,9224.292969,9306.403320,9243.613281,9243.613281,0
2020-07-14,9238.703125,9171.661133,9283.844727,9243.211914,9243.211914,0
2020-07-15,9241.896484,9171.930664,9275.328125,9192.840820,9192.840820,0
2020-07-16,9191.979492,9088.951172,9214.313477,9132.227539,9132.227539,0
2020-07-17,9131.811523,9089.198242,9182.255859,9151.391602,9151.391602,0
2020-07-20,9187.215820,9137.509766,9214.271484,9164.231445,9164.231445,0
2020-07-21,9162.518555,9149.389648,9407.266602,9374.891602,9374.891602,0
2020-07-22,9375.076172,9319.656250,9530.517578,9525.360352,9525.360352,0
2020-07-23,9527.139648,9483.005859,9610.247070,9581.068359,9581.068359,0
2020-07-24,9585.512695,9481.450195,9623.333008,9536.888672,9536.888672,0
2020-07-27,9905.216797,9903.971680,11298.222656,10990.871094,10990.871094,0
2020-07-28,11017.461914,10632.630859,11204.331055,10912.825195,10912.825195,0
2020-07-29,10912.956055,10856.136719,11304.390625,11100.466797,11100.466797,0
2020-07-30,11099.837891,10895.453125,11169.352539,11111.209961,11111.209961,0
2020-07-31,11110.209961,10987.055664,11415.864258,11323.463867,11323.463867,0
2020-08-03,11043.768555,11012.415039,11453.074219,11246.354492,11246.354492,0
2020-08-04,11246.202148,11094.149414,11385.385742,11205.888672,11205.888672,0
2020-08-05,11203.829102,11158.286133,11786.615234,11747.016602,11747.016602,0
2020-08-06,11749.874023,11598.707031,11902.338867,11779.770508,11779.770508,0
2020-08-07,11778.896484,11408.596680,11898.034180,11601.466797,11601.466797,0
2020-08-10,11662.255859,11662.255859,12045.145508,11878.107422,11878.107422,0
2020-08-11,11881.648438,11195.712891,11932.704102,11410.523438,11410.523438,0
2020-08-12,11404.602539,11249.606445,11748.396484,11584.934570,11584.934570,0
2020-08-13,11588.412109,11216.874023,11796.389648,11784.142578,11784.142578,0
2020-08-14,11772.656250,11685.450195,12150.992188,11768.874023,11768.874023,0
2020-08-17,11895.656250,11806.696289,12359.060547,12254.406250,12254.406250,0
2020-08-18,12251.899414,11954.529297,12335.704102,11991.227539,11991.227539,0
2020-08-19,11990.881836,11687.335938,12028.916992,11758.287109,11758.287109,0
2020-08-20,11761.495117,11710.068359,11900.413086,11878.375000,11878.375000,0
2020-08-21,11878.022461,11564.985352,11899.265625,11592.482422,11592.482422,0
2020-08-24,11663.684570,11623.244141,11807.630859,11774.596680,11774.596680,0
2020-08-25,11773.584961,11189.850586,11778.299805,11366.129883,11366.129883,0
2020-08-26,11366.891602,11296.997070,11530.048828,11488.363281,11488.363281,0
2020-08-27,11485.605469,11185.945313,11570.779297,11323.399414,11323.399414,0
2020-08-28,11325.297852,11316.416016,11545.611328,11542.505859,11542.505859,0
2020-08-31,11713.304688,11598.318359,11768.874023,11680.823242,11680.823242,0
2020-09-01,11679.323242,11601.129883,12067.078125,11970.485352,11970.485352,0
2020-09-02,11964.828125,11290.797852,11964.828125,11414.040039,11414.040039,0
2020-09-03,11407.191406,10182.469727,11443.022461,10245.292969,10245.292969,0
2020-09-04,10230.367188,10207.935547,10663.925781,10511.809570,10511.809570,0
2020-09-07,10281.000000,9916.493164,10399.151367,10369.560547,10369.560547,0
2020-09-08,10369.302734,9945.113281,10414.779297,10131.517578,10131.517578,0
2020-09-09,10134.155273,10017.250000,10350.541992,10242.343750,10242.343750,0
2020-09-10,10242.333008,10238.139648,10503.915039,10363.133789,10363.133789,0
2020-09-11,10369.023438,10140.835938,10434.927734,10400.914063,10400.914063,0
2020-09-14,10328.732422,10266.012695,10800.010742,10680.839844,10680.839844,0
2020-09-15,10677.760742,10656.458984,10938.633789,10796.956055,10796.956055,0
2020-09-16,10797.759766,10704.884766,11100.122070,10974.900391,10974.900391,0
2020-09-17,10973.250977,10774.630859,11037.417969,10948.993164,10948.993164,0
2020-09-18,10951.823242,10829.660156,11034.909180,10944.583008,10944.583008,0
2020-09-21,10934.924805,10380.259766,10988.310547,10462.264648,10462.264648,0
2020-09-22,10459.627930,10382.728516,10568.076172,10538.462891,10538.462891,0
2020-09-23,10539.451172,10185.778320,10637.845703,10225.869141,10225.869141,0
2020-09-24,10227.479492,10215.203125,10765.791992,10745.547852,10745.547852,0
2020-09-25,10747.476563,10594.050781,10757.546875,10702.295898,10702.295898,0
2020-09-28,10771.636719,10716.677734,10949.125000,10721.331055,10721.331055,0
2020-09-29,10712.464844,10665.346680,10858.942383,10848.834961,10848.834961,0
2020-09-30,10845.410156,10689.676758,10856.525391,10787.614258,10787.614258,0
2020-10-01,10785.008789,10493.553711,10915.838867,10623.333984,10623.333984,0
2020-10-02,10624.395508,10440.309570,10662.811523,10585.169922,10585.169922,0
2020-10-05,10688.031250,10646.441406,10804.000977,10804.000977,10804.000977,0
2020-10-06,10799.777344,10565.195313,10803.453125,10621.664063,10621.664063,0
2020-10-07,10619.803711,10591.962891,10687.265625,10679.140625,10679.140625,0
2020-10-08,10677.624023,10569.819336,10939.793945,10923.625000,10923.625000,0
2020-10-09,10925.439453,10862.976563,11105.854492,11079.460938,11079.460938,0
2020-10-12,11392.635742,11240.691406,11698.465820,11555.363281,11555.363281,0
2020-10-13,11548.717773,11321.219727,11548.984375,11425.894531,11425.894531,0
2020-10-14,11429.041016,11307.829102,11539.974609,11429.511719,11429.511719,0
2020-10-15,11426.599609,11303.598633,11569.909180,11495.349609,11495.349609,0
2020-10-16,11502.833984,11223.017578,11540.067383,11322.118164,11322.118164,0
2020-10-19,11495.032227,11408.284180,11799.089844,11742.036133,11742.036133,0
2020-10-20,11745.981445,11681.478516,11999.917969,11916.337891,11916.337891,0
2020-10-21,11913.073242,11900.921875,13184.558594,12823.685547,12823.685547,0
2020-10-22,12801.638672,12717.096680,13161.601563,12965.897461,12965.897461,0
2020-10-23,12971.548828,12752.646484,13015.969727,12931.541016,12931.541016,0
2020-10-26,13031.201172,12822.386719,13225.291992,13075.245117,13075.245117,0
2020-10-27,13075.245117,13060.832031,13759.662109,13654.225586,13654.225586,0
2020-10-28,13654.208008,12932.244141,13837.690430,13271.277344,13271.277344,0
2020-10-29,13271.293945,12980.050781,13612.052734,13437.879883,13437.879883,0
2020-10-30,13437.879883,13136.203125,13651.523438,13546.519531,13546.519531,0
2020-11-02,13737.038086,13243.155273,13808.321289,13550.483398,13550.483398,0
2020-11-03,13550.448242,13325.444336,13984.976563,13950.308594,13950.308594,0
2020-11-04,13950.483398,13580.480469,14218.763672,14133.715820,14133.715820,0
2020-11-05,14133.736328,14102.085938,15706.402344,15579.842773,15579.842773,0
2020-11-06,15579.720703,15226.841797,15903.433594,15565.875000,15565.875000,0
2020-11-09,15479.588867,14865.534180,15785.145508,15332.320313,15332.320313,0
2020-11-10,15332.344727,15124.955078,15450.338867,15290.893555,15290.893555,0
2020-11-11,15290.916992,15290.005859,15916.266602,15701.347656,15701.347656,0
2020-11-12,15701.297852,15534.777344,16304.994141,16276.333008,16276.333008,0
2020-11-13,16276.439453,15992.144531,16463.181641,16317.819336,16317.819336,0
2020-11-16,15955.580078,15880.704102,16816.191406,16716.117188,16716.117188,0
2020-11-17,16685.687500,16564.546875,17782.929688,17645.398438,17645.398438,0
2020-11-18,17645.179688,17352.916016,18393.951172,17804.017578,17804.017578,0
2020-11-19,17803.859375,17382.566406,18119.552734,17817.085938,17817.085938,0
2020-11-20,17817.085938,17765.808594,18773.244141,18621.314453,18621.314453,0
2020-11-23,18370.027344,18000.794922,18711.419922,18364.123047,18364.123047,0
2020-11-24,18365.000000,18128.652344,19348.271484,19107.453125,19107.453125,0
2020-11-25,19104.421875,18581.144531,19390.968750,18732.134766,18732.134766,0
2020-11-26,18729.853516,16351.037109,18866.287109,17150.628906,17150.628906,0
2020-11-27,17153.923828,16526.412109,17445.035156,17108.404297,17108.404297,0
2020-11-30,18178.314453,18178.314453,19749.263672,19625.853516,19625.853516,0
2020-12-01,19633.751953,18321.931641,19845.994141,18803.000000,18803.000000,0
2020-12-02,18801.728516,18347.714844,19308.337891,19201.082031,19201.082031,0
2020-12-03,19205.912109,18925.773438,19566.177734,19445.417969,19445.417969,0
2020-12-04,19446.966797,18697.179688,19511.396484,18699.767578,18699.767578,0
2020-12-08,null,null,null,null,null,null
2020-12-09,null,null,null,null,null,null
2020-12-10,null,null,null,null,null,null
2020-12-11,null,null,null,null,null,null
2020-12-14,null,null,null,null,null,null
2020-12-15,null,null,null,null,null,null
2020-12-16,null,null,null,null,null,null
2020-12-17,null,null,null,null,null,null
2020-12-18,null,null,null,null,null,null
2020-12-21,null,null,null,null,null,null
2020-12-22,null,null,null,null,null,null
2020-12-23,null,null,null,null,null,null
2020-12-24,null,null,null,null,null,null
2020-12-25,null,null,null,null,null,null
2020-12-28,null,null,null,null,null,null
2020-12-29,null,null,null,null,null,null
2020-12-30,null,null,null,null,null,null
2020-12-31,28840.953125,28390.576172,11057.008789,28390.576172,28390.576172,0
